"ID","status","case_type","priority","Opened_date","Closed_date","customer_satisfaction_score","first_contact_resolution","Customer Region","case_origin","STATUS"
"500fK000003dNaCQAU","Item Created","Technical","Low","2024-02-05T02:47:07Z","2024-02-09T02:47:07Z","3","FALSE","Southeast","Email","Item Created"
"500fK000003dNaDQAU","Item Created","Billing","Low","2024-04-06T05:10:11Z","2024-04-13T05:10:11Z","1","TRUE","Midwest","Email","Item Created"
"500fK000003dNaEQAU","Item Created","Technical","Low","2024-02-03T05:40:34Z","2024-02-16T05:40:34Z","2","FALSE","Southeast","Phone","Item Created"
"500fK000003dNaFQAU","Item Created","General","Low","2024-06-15T16:25:06Z","2024-06-16T16:25:06Z","9","FALSE","Midwest","Phone","Item Created"
"500fK000003dNaGQAU","Item Created","General","Medium","2024-04-23T12:57:58Z","2024-05-07T12:57:58Z","6","TRUE","Midwest","Phone","Item Created"
"500fK000003dNaHQAU","Item Created","Billing","Low","2024-08-21T21:27:09Z","2024-08-26T21:27:09Z","4","FALSE","Midwest","Phone","Item Created"
"500fK000003dNaIQAU","Item Created","Billing","Low","2024-12-24T04:24:49Z","2025-01-08T04:24:49Z","8","TRUE","Midwest","Phone","Item Created"
"500fK000003dNaJQAU","Item Created","Technical","Medium","2024-06-25T03:41:20Z","2024-07-03T03:41:20Z","10","TRUE","Southeast","Phone","Item Created"
"500fK000003dNaKQAU","Item Created","Billing","Low","2024-07-31T06:41:17Z","2024-08-11T06:41:17Z","5","FALSE","West","Phone","Item Created"
"500fK000003dNaLQAU","Item Created","Billing","Low","2024-09-19T06:42:28Z","2024-09-25T06:42:28Z","2","TRUE","Southeast","Phone","Item Created"
"500fK000003dNaMQAU","Item Created","Technical","Medium","2024-09-26T20:46:22Z","2024-09-29T20:46:22Z","5","FALSE","Midwest","Web","Item Created"
"500fK000003dNaNQAU","Item Created","General","High","2024-10-30T23:19:58Z","2024-11-13T23:19:58Z","6","TRUE","Northeast","Phone","Item Created"
"500fK000003dNaOQAU","Item Created","General","High","2024-09-06T02:13:45Z","2024-09-09T02:13:45Z","5","TRUE","Southeast","Phone","Item Created"
"500fK000003dNaPQAU","Item Created","General","High","2024-05-16T15:50:50Z","2024-05-19T15:50:50Z","5","FALSE","Southeast","Web","Item Created"
"500fK000003dNaQQAU","Item Created","Billing","Medium","2024-01-08T13:31:48Z","2024-01-11T13:31:48Z","7","TRUE","West","Email","Item Created"
"500fK000003dNaRQAU","Item Created","General","Low","2024-07-08T23:30:12Z","2024-07-18T23:30:12Z","3","FALSE","Northeast","Email","Item Created"
"500fK000003dNaSQAU","Item Created","General","Medium","2024-11-04T12:11:51Z","2024-11-19T12:11:51Z","8","FALSE","Midwest","Phone","Item Created"
"500fK000003dNaTQAU","Item Created","General","Low","2024-09-12T19:13:43Z","2024-09-15T19:13:43Z","4","TRUE","Northeast","Phone","Item Created"
"500fK000003dNaUQAU","Item Created","Billing","Low","2024-03-05T19:15:42Z","2024-03-14T19:15:42Z","5","TRUE","Southeast","Web","Item Created"
"500fK000003dNaVQAU","Item Created","Billing","Low","2024-11-24T18:06:31Z","2024-12-02T18:06:31Z","7","FALSE","Midwest","Email","Item Created"
"500fK000003dNaWQAU","Item Created","Technical","High","2024-11-05T10:45:47Z","2024-11-12T10:45:47Z","3","TRUE","Midwest","Phone","Item Created"
"500fK000003dNaXQAU","Item Created","General","Low","2024-06-07T16:09:37Z","2024-06-19T16:09:37Z","3","TRUE","Southeast","Phone","Item Created"
"500fK000003dNaYQAU","Item Created","Technical","Medium","2024-08-15T23:23:55Z","2024-08-16T23:23:55Z","1","TRUE","Southwest","Phone","Item Created"
"500fK000003dNaZQAU","Item Created","Billing","High","2024-05-27T20:06:33Z","2024-06-11T20:06:33Z","10","FALSE","Midwest","Phone","Item Created"
"500fK000003dNaaQAE","Item Created","Billing","Medium","2024-09-10T06:25:26Z","2024-09-25T06:25:26Z","7","TRUE","Midwest","Phone","Item Created"
"500fK000003dNabQAE","Item Created","Technical","Low","2024-03-02T05:43:23Z","2024-03-03T05:43:23Z","10","FALSE","Midwest","Email","Item Created"
"500fK000003dNacQAE","Item Created","Technical","Low","2024-03-01T06:14:06Z","2024-03-09T06:14:06Z","4","FALSE","Midwest","Phone","Item Created"
"500fK000003dNadQAE","Item Created","General","Low","2024-05-15T02:51:11Z","2024-05-16T02:51:11Z","2","TRUE","Midwest","Email","Item Created"
"500fK000003dNaeQAE","Item Created","Billing","Low","2024-07-28T06:19:07Z","2024-08-04T06:19:07Z","3","TRUE","Northeast","Phone","Item Created"
"500fK000003dNafQAE","Item Created","Billing","High","2024-09-24T14:20:46Z","2024-10-03T14:20:46Z","6","FALSE","Northeast","Phone","Item Created"
"500fK000003dNagQAE","Item Created","Technical","High","2024-04-09T16:37:31Z","2024-04-19T16:37:31Z","9","TRUE","Midwest","Email","Item Created"
"500fK000003dNahQAE","Item Created","General","Low","2024-04-05T12:22:22Z","2024-04-11T12:22:22Z","8","TRUE","Midwest","Phone","Item Created"
"500fK000003dNaiQAE","Item Created","Technical","High","2024-02-20T10:24:51Z","2024-02-29T10:24:51Z","10","FALSE","Midwest","Phone","Item Created"
"500fK000003dNajQAE","Item Created","General","Low","2024-07-12T14:56:44Z","2024-07-23T14:56:44Z","4","TRUE","Midwest","Phone","Item Created"
"500fK000003dNakQAE","Item Created","General","Medium","2024-06-02T08:33:42Z","2024-06-08T08:33:42Z","8","TRUE","Midwest","Phone","Item Created"
"500fK000003dNalQAE","Item Created","Billing","Low","2024-07-28T17:04:41Z","2024-08-12T17:04:41Z","5","TRUE","Southeast","Phone","Item Created"
"500fK000003dNamQAE","Item Created","Billing","Low","2024-05-31T06:30:46Z","2024-06-15T06:30:46Z","9","FALSE","Midwest","Phone","Item Created"
"500fK000003dNanQAE","Item Created","Billing","Low","2024-05-10T04:12:15Z","2024-05-12T04:12:15Z","1","FALSE","Midwest","Phone","Item Created"
"500fK000003dNaoQAE","Item Created","General","Low","2024-05-07T12:58:14Z","2024-05-20T12:58:14Z","3","TRUE","Southwest","Phone","Item Created"
"500fK000003dNapQAE","Item Created","Technical","Medium","2024-04-21T14:22:22Z","2024-04-28T14:22:22Z","5","TRUE","Midwest","Phone","Item Created"
"500fK000003dNaqQAE","Item Created","Billing","Medium","2024-08-20T15:10:42Z","2024-08-28T15:10:42Z","1","TRUE","Midwest","Phone","Item Created"
"500fK000003dNarQAE","Item Created","Technical","Medium","2024-07-13T08:39:26Z","2024-07-20T08:39:26Z","8","FALSE","Midwest","Phone","Item Created"
"500fK000003dNasQAE","Item Created","General","Low","2024-07-12T06:28:34Z","2024-07-24T06:28:34Z","7","FALSE","West","Phone","Item Created"
"500fK000003dNatQAE","Item Created","Technical","Low","2024-04-16T11:38:08Z","2024-04-23T11:38:08Z","8","TRUE","Southwest","Web","Item Created"
"500fK000003dNauQAE","Item Created","Technical","Medium","2024-04-24T11:08:58Z","2024-04-25T11:08:58Z","1","TRUE","Midwest","Phone","Item Created"
"500fK000003dNavQAE","Item Created","Technical","Low","2024-04-28T21:32:10Z","2024-05-09T21:32:10Z","5","FALSE","Southeast","Phone","Item Created"
"500fK000003dNawQAE","Item Created","Technical","High","2024-05-11T08:58:23Z","2024-05-24T08:58:23Z","2","FALSE","Southeast","Phone","Item Created"
"500fK000003dNaxQAE","Item Created","Billing","Low","2024-05-26T03:03:54Z","2024-05-30T03:03:54Z","6","TRUE","Southeast","Phone","Item Created"
"500fK000003dNayQAE","Item Created","Technical","Low","2024-07-20T19:06:19Z","2024-07-27T19:06:19Z","4","TRUE","Southeast","Email","Item Created"
"500fK000003dNazQAE","Item Created","Billing","Low","2024-10-10T01:29:48Z","2024-10-24T01:29:48Z","5","FALSE","Northeast","Phone","Item Created"
"500fK000003dNb0QAE","Item Created","Technical","Low","2024-06-28T22:57:39Z","2024-07-08T22:57:39Z","6","FALSE","Midwest","Phone","Item Created"
"500fK000003dNb1QAE","Item Created","Billing","Medium","2024-07-22T15:45:53Z","2024-07-30T15:45:53Z","1","TRUE","Midwest","Phone","Item Created"
"500fK000003dNb2QAE","Item Created","Billing","Low","2024-01-12T20:24:56Z","2024-01-13T20:24:56Z","5","FALSE","Midwest","Email","Item Created"
"500fK000003dNb3QAE","Item Created","General","Low","2024-03-08T08:39:14Z","2024-03-22T08:39:14Z","9","TRUE","Southeast","Phone","Item Created"
"500fK000003dNb4QAE","Item Created","Billing","High","2024-03-13T19:10:40Z","2024-03-25T19:10:40Z","4","FALSE","Midwest","Phone","Item Created"
"500fK000003dNb5QAE","Item Created","Technical","Low","2024-07-16T05:37:28Z","2024-07-22T05:37:28Z","9","TRUE","Southeast","Email","Item Created"
"500fK000003dNb6QAE","Item Created","Billing","Low","2024-05-30T11:49:06Z","2024-06-11T11:49:06Z","4","FALSE","Southeast","Web","Item Created"
"500fK000003dNb7QAE","Item Created","Billing","Low","2024-12-22T02:46:17Z","2024-12-29T02:46:17Z","8","FALSE","Southeast","Phone","Item Created"
"500fK000003dNb8QAE","Item Created","General","Low","2024-08-06T15:51:40Z","2024-08-15T15:51:40Z","9","TRUE","Northeast","Phone","Item Created"
"500fK000003dNb9QAE","Item Created","Technical","Low","2024-02-20T02:58:25Z","2024-02-23T02:58:25Z","10","TRUE","Southeast","Web","Item Created"
"500fK000003dNbAQAU","Item Created","Technical","High","2024-11-25T11:06:07Z","2024-12-10T11:06:07Z","9","TRUE","Midwest","Phone","Item Created"
"500fK000003dNbBQAU","Item Created","Billing","High","2024-06-21T17:52:30Z","2024-07-06T17:52:30Z","3","FALSE","Southwest","Email","Item Created"
"500fK000003dNbCQAU","Item Created","General","Low","2024-08-30T16:50:25Z","2024-09-12T16:50:25Z","7","TRUE","Midwest","Email","Item Created"
"500fK000003dNbDQAU","Item Created","Billing","Low","2024-11-16T13:19:52Z","2024-11-23T13:19:52Z","1","TRUE","Northeast","Phone","Item Created"
"500fK000003dNbEQAU","Item Created","Billing","Low","2024-12-22T13:46:49Z","2024-12-25T13:46:49Z","2","FALSE","Southeast","Web","Item Created"
"500fK000003dNbFQAU","Item Created","Billing","Medium","2024-03-24T09:28:40Z","2024-03-27T09:28:40Z","5","TRUE","Southeast","Email","Item Created"
"500fK000003dNbGQAU","Item Created","Billing","Low","2024-04-14T21:52:50Z","2024-04-20T21:52:50Z","6","TRUE","Southeast","Phone","Item Created"
"500fK000003dNbHQAU","Item Created","Technical","Low","2024-07-25T01:30:21Z","2024-07-30T01:30:21Z","8","FALSE","Southwest","Phone","Item Created"
"500fK000003dNbIQAU","Item Created","Billing","Low","2024-12-02T15:11:34Z","2024-12-03T15:11:34Z","6","TRUE","Southwest","Phone","Item Created"
"500fK000003dNbJQAU","Item Created","Technical","Medium","2024-05-26T23:49:42Z","2024-06-03T23:49:42Z","4","TRUE","Northeast","Email","Item Created"
"500fK000003dNbKQAU","Item Created","Billing","Low","2024-01-05T03:35:17Z","2024-01-14T03:35:17Z","2","FALSE","Southwest","Email","Item Created"
"500fK000003dNbLQAU","Item Created","Billing","Low","2024-12-04T12:39:20Z","2024-12-11T12:39:20Z","3","FALSE","West","Phone","Item Created"
"500fK000003dNbMQAU","Item Created","Billing","High","2024-06-27T01:39:59Z","2024-07-04T01:39:59Z","4","FALSE","Midwest","Phone","Item Created"
"500fK000003dNbNQAU","Item Created","Billing","High","2024-05-16T05:08:26Z","2024-05-29T05:08:26Z","8","TRUE","Southwest","Phone","Item Created"
"500fK000003dNbOQAU","Item Created","Technical","Medium","2024-12-08T09:49:29Z","2024-12-22T09:49:29Z","3","TRUE","Midwest","Phone","Item Created"
"500fK000003dNbPQAU","Item Created","General","Medium","2024-08-04T06:38:24Z","2024-08-08T06:38:24Z","9","FALSE","Midwest","Phone","Item Created"
"500fK000003dNbQQAU","Item Created","Billing","Low","2024-06-01T22:35:20Z","2024-06-04T22:35:20Z","10","TRUE","Southeast","Phone","Item Created"
"500fK000003dNbRQAU","Item Created","General","Medium","2024-12-29T16:20:54Z","2025-01-06T16:20:54Z","5","FALSE","Midwest","Email","Item Created"
"500fK000003dNbSQAU","Item Created","Billing","High","2024-02-08T13:29:40Z","2024-02-15T13:29:40Z","5","FALSE","Southeast","Phone","Item Created"
"500fK000003dNbTQAU","Item Created","General","Low","2024-06-30T08:27:22Z","2024-07-06T08:27:22Z","4","TRUE","Southwest","Phone","Item Created"
"500fK000003dNbUQAU","Item Created","Billing","High","2024-05-18T06:24:31Z","2024-05-24T06:24:31Z","7","TRUE","Northeast","Phone","Item Created"
"500fK000003dNbVQAU","Item Created","Billing","Low","2024-04-29T01:58:41Z","2024-05-13T01:58:41Z","8","FALSE","Northeast","Phone","Item Created"
"500fK000003dNbWQAU","Item Created","General","Low","2024-01-07T17:59:41Z","2024-01-21T17:59:41Z","1","FALSE","West","Phone","Item Created"
"500fK000003dNbXQAU","Item Created","Technical","Medium","2024-09-13T10:14:41Z","2024-09-15T10:14:41Z","5","TRUE","Midwest","Phone","Item Created"
"500fK000003dNbYQAU","Item Created","Billing","Low","2024-09-16T04:06:52Z","2024-09-22T04:06:52Z","9","TRUE","Midwest","Phone","Item Created"
"500fK000003dNbZQAU","Item Created","Billing","Low","2024-07-21T23:38:23Z","2024-07-23T23:38:23Z","9","TRUE","Northeast","Phone","Item Created"
"500fK000003dNbaQAE","Item Created","Billing","Low","2024-08-27T10:33:20Z","2024-09-10T10:33:20Z","3","TRUE","Northeast","Phone","Item Created"
"500fK000003dNbbQAE","Item Created","Billing","Low","2024-11-30T04:26:13Z","2024-12-10T04:26:13Z","4","TRUE","Southeast","Phone","Item Created"
"500fK000003dNbcQAE","Item Created","Technical","Low","2024-10-31T19:09:06Z","2024-11-13T19:09:06Z","3","FALSE","Northeast","Phone","Item Created"
"500fK000003dNbdQAE","Item Created","Billing","High","2024-08-04T12:02:40Z","2024-08-07T12:02:40Z","4","FALSE","Northeast","Phone","Item Created"
"500fK000003dNbeQAE","Item Created","Technical","High","2024-04-04T06:26:08Z","2024-04-09T06:26:08Z","9","TRUE","Midwest","Phone","Item Created"
"500fK000003dNbfQAE","Item Created","Billing","Low","2024-09-08T19:09:40Z","2024-09-12T19:09:40Z","9","FALSE","Midwest","Email","Item Created"
"500fK000003dNbgQAE","Item Created","Technical","Low","2024-03-19T19:34:40Z","2024-03-26T19:34:40Z","4","TRUE","Midwest","Phone","Item Created"
"500fK000003dNbhQAE","Item Created","Technical","Low","2024-10-30T00:57:00Z","2024-11-01T00:57:00Z","6","TRUE","Midwest","Phone","Item Created"
"500fK000003dNbiQAE","Item Created","General","Low","2024-09-23T09:40:22Z","2024-10-02T09:40:22Z","4","TRUE","Northeast","Phone","Item Created"
"500fK000003dNbjQAE","Item Created","General","Low","2024-07-03T02:59:59Z","2024-07-06T02:59:59Z","10","FALSE","Midwest","Phone","Item Created"
"500fK000003dNbkQAE","Item Created","Billing","Medium","2024-09-08T08:33:59Z","2024-09-14T08:33:59Z","3","FALSE","Midwest","Phone","Item Created"
"500fK000003dNblQAE","Item Created","Billing","Low","2024-10-09T19:04:56Z","2024-10-18T19:04:56Z","10","FALSE","Midwest","Phone","Item Created"
"500fK000003dNbmQAE","Item Created","Billing","Medium","2024-08-31T00:09:59Z","2024-09-08T00:09:59Z","10","FALSE","West","Phone","Item Created"
"500fK000003dNbnQAE","Item Created","Billing","Low","2024-03-22T16:35:40Z","2024-04-02T16:35:40Z","5","TRUE","Northeast","Phone","Item Created"
"500fK000003dNboQAE","Item Created","General","Low","2024-01-11T20:47:57Z","2024-01-19T20:47:57Z","5","TRUE","Midwest","Phone","Item Created"
"500fK000003dNbpQAE","Item Created","Technical","Low","2024-10-23T14:41:10Z","2024-10-27T14:41:10Z","10","FALSE","Southeast","Phone","Item Created"
"500fK000003dNbqQAE","Item Created","Technical","Low","2024-08-12T06:30:04Z","2024-08-14T06:30:04Z","8","TRUE","Southeast","Email","Item Created"
"500fK000003dNbrQAE","Item Created","Billing","High","2024-10-25T11:03:20Z","2024-11-07T11:03:20Z","4","TRUE","Northeast","Web","Item Created"
"500fK000003dNbsQAE","Item Created","Technical","Low","2024-06-17T14:41:00Z","2024-06-19T14:41:00Z","9","FALSE","Southwest","Phone","Item Created"
"500fK000003dNbtQAE","Item Created","General","Low","2024-11-19T00:48:55Z","2024-11-26T00:48:55Z","1","TRUE","Southeast","Phone","Item Created"
"500fK000003dNbuQAE","Item Created","Billing","Low","2024-05-23T17:46:01Z","2024-05-24T17:46:01Z","4","FALSE","Midwest","Phone","Item Created"
"500fK000003dNbvQAE","Item Created","General","Low","2024-06-07T17:09:22Z","2024-06-16T17:09:22Z","5","TRUE","Southwest","Phone","Item Created"
"500fK000003dNbwQAE","Item Created","Billing","Low","2024-11-11T12:42:34Z","2024-11-20T12:42:34Z","9","FALSE","Midwest","Email","Item Created"
"500fK000003dNbxQAE","Item Created","Billing","Medium","2024-07-19T09:39:52Z","2024-07-23T09:39:52Z","4","FALSE","Southwest","Email","Item Created"
"500fK000003dNbyQAE","Item Created","Billing","Low","2024-05-04T15:03:02Z","2024-05-18T15:03:02Z","6","FALSE","Southeast","Phone","Item Created"
"500fK000003dNbzQAE","Item Created","General","High","2024-09-16T11:49:54Z","2024-09-18T11:49:54Z","9","TRUE","Midwest","Phone","Item Created"
"500fK000003dNc0QAE","Item Created","Billing","Low","2024-11-10T15:11:52Z","2024-11-21T15:11:52Z","8","FALSE","Northeast","Phone","Item Created"
"500fK000003dNc1QAE","Item Created","General","Low","2024-02-03T22:06:29Z","2024-02-06T22:06:29Z","1","FALSE","Midwest","Phone","Item Created"
"500fK000003dNc2QAE","Item Created","Billing","Low","2024-05-09T12:41:28Z","2024-05-24T12:41:28Z","10","FALSE","Southeast","Phone","Item Created"
"500fK000003dNc3QAE","Item Created","Billing","Low","2024-08-17T19:09:53Z","2024-08-19T19:09:53Z","10","TRUE","Southeast","Phone","Item Created"
"500fK000003dNc4QAE","Item Created","General","Low","2024-05-04T12:48:12Z","2024-05-06T12:48:12Z","7","TRUE","Southeast","Email","Item Created"
"500fK000003dNc5QAE","Item Created","Billing","Low","2024-11-13T10:44:26Z","2024-11-25T10:44:26Z","5","FALSE","Midwest","Phone","Item Created"
"500fK000003dNc6QAE","Item Created","Billing","High","2024-04-28T01:04:52Z","2024-05-04T01:04:52Z","9","TRUE","Southeast","Phone","Item Created"
"500fK000003dNc7QAE","Item Created","Billing","Low","2024-07-25T11:56:56Z","2024-07-27T11:56:56Z","9","FALSE","Midwest","Phone","Item Created"
"500fK000003dNc8QAE","Item Created","Technical","Low","2024-10-12T17:13:32Z","2024-10-21T17:13:32Z","2","FALSE","Southwest","Phone","Item Created"
"500fK000003dNc9QAE","Item Created","Billing","Low","2024-12-29T08:04:04Z","2024-12-30T08:04:04Z","3","TRUE","Southeast","Phone","Item Created"
"500fK000003dNcAQAU","Item Created","General","Low","2024-02-09T04:47:01Z","2024-02-18T04:47:01Z","2","TRUE","Midwest","Phone","Item Created"
"500fK000003dNcBQAU","Item Created","Billing","Low","2024-06-05T11:29:01Z","2024-06-17T11:29:01Z","5","TRUE","Northeast","Email","Item Created"
"500fK000003dNcCQAU","Item Created","General","High","2024-11-18T00:05:32Z","2024-11-23T00:05:32Z","5","FALSE","Southeast","Email","Item Created"
"500fK000003dNcDQAU","Item Created","General","Low","2024-10-09T06:45:13Z","2024-10-13T06:45:13Z","1","TRUE","Southwest","Phone","Item Created"
"500fK000003dNcEQAU","Item Created","Technical","Low","2024-12-18T15:25:49Z","2024-12-26T15:25:49Z","2","FALSE","West","Phone","Item Created"
"500fK000003dNcFQAU","Item Created","Technical","Low","2024-11-10T08:01:43Z","2024-11-13T08:01:43Z","9","FALSE","Southeast","Web","Item Created"
"500fK000003dNcGQAU","Item Created","Billing","Medium","2024-06-08T07:55:22Z","2024-06-23T07:55:22Z","8","FALSE","Southeast","Email","Item Created"
"500fK000003dNcHQAU","Item Created","Billing","Low","2024-12-30T01:45:27Z","2025-01-14T01:45:27Z","9","FALSE","West","Email","Item Created"
"500fK000003dNcIQAU","Item Created","Technical","Low","2024-09-30T15:08:55Z","2024-10-03T15:08:55Z","1","FALSE","West","Phone","Item Created"
"500fK000003dNcJQAU","Item Created","Technical","Low","2024-11-17T03:56:15Z","2024-11-28T03:56:15Z","1","FALSE","Southeast","Phone","Item Created"
"500fK000003dNcKQAU","Item Created","Billing","Low","2024-11-25T15:53:54Z","2024-12-05T15:53:54Z","4","TRUE","Southwest","Email","Item Created"
"500fK000003dNcLQAU","Item Created","Billing","Low","2024-08-11T18:14:10Z","2024-08-26T18:14:10Z","3","TRUE","Northeast","Phone","Item Created"
"500fK000003dNcMQAU","Item Created","Billing","Low","2024-11-27T04:42:40Z","2024-12-10T04:42:40Z","9","TRUE","Midwest","Phone","Item Created"
"500fK000003dNcNQAU","Item Created","General","Low","2024-11-30T15:34:39Z","2024-12-04T15:34:39Z","1","FALSE","Midwest","Email","Item Created"
"500fK000003dNcOQAU","Item Created","Billing","Low","2024-06-01T03:48:43Z","2024-06-09T03:48:43Z","5","TRUE","Northeast","Phone","Item Created"
"500fK000003dNcPQAU","Item Created","Billing","Medium","2024-04-25T09:44:27Z","2024-04-26T09:44:27Z","10","TRUE","Southeast","Email","Item Created"
"500fK000003dNcQQAU","Item Created","Technical","Low","2024-04-18T18:40:52Z","2024-04-22T18:40:52Z","4","FALSE","Midwest","Phone","Item Created"
"500fK000003dNcRQAU","Item Created","Billing","Low","2024-12-22T06:30:37Z","2024-12-25T06:30:37Z","2","TRUE","Midwest","Phone","Item Created"
"500fK000003dNcSQAU","Item Created","General","Medium","2024-08-30T03:14:14Z","2024-09-11T03:14:14Z","6","FALSE","Midwest","Web","Item Created"
"500fK000003dNcTQAU","Item Created","Billing","Low","2024-06-27T03:00:00Z","2024-07-01T03:00:00Z","10","TRUE","Midwest","Phone","Item Created"
"500fK000003dNcUQAU","Item Created","Technical","Low","2024-02-23T05:12:41Z","2024-03-08T05:12:41Z","9","FALSE","Midwest","Phone","Item Created"
"500fK000003dNcVQAU","Item Created","Technical","Low","2024-02-08T07:03:20Z","2024-02-18T07:03:20Z","1","FALSE","Midwest","Phone","Item Created"
"500fK000003dNcWQAU","Item Created","Billing","Medium","2024-12-20T15:31:01Z","2025-01-02T15:31:01Z","8","TRUE","Northeast","Email","Item Created"
"500fK000003dNcXQAU","Item Created","General","Medium","2024-05-13T06:02:32Z","2024-05-23T06:02:32Z","9","TRUE","Northeast","Phone","Item Created"
"500fK000003dNcYQAU","Item Created","Technical","Low","2024-07-08T09:46:05Z","2024-07-23T09:46:05Z","3","TRUE","Southeast","Phone","Item Created"
"500fK000003dNcZQAU","Item Created","Technical","High","2024-09-24T00:00:47Z","2024-10-03T00:00:47Z","8","TRUE","Midwest","Email","Item Created"
"500fK000003dNcaQAE","Item Created","Technical","Low","2024-06-25T03:51:09Z","2024-07-10T03:51:09Z","2","FALSE","Northeast","Phone","Item Created"
"500fK000003dNcbQAE","Item Created","Billing","Medium","2024-11-18T07:55:53Z","2024-11-21T07:55:53Z","6","TRUE","Midwest","Web","Item Created"
"500fK000003dNccQAE","Item Created","Technical","High","2024-05-03T14:51:34Z","2024-05-04T14:51:34Z","8","TRUE","Midwest","Email","Item Created"
"500fK000003dNcdQAE","Item Created","Billing","Medium","2024-01-06T10:05:23Z","2024-01-10T10:05:23Z","4","TRUE","Midwest","Web","Item Created"
"500fK000003dNceQAE","Item Created","General","Low","2024-05-31T02:03:26Z","2024-06-04T02:03:26Z","5","FALSE","Midwest","Phone","Item Created"
"500fK000003dNcfQAE","Item Created","Technical","Low","2024-10-19T14:46:29Z","2024-11-02T14:46:29Z","1","FALSE","Midwest","Phone","Item Created"
"500fK000003dNcgQAE","Item Created","General","High","2024-01-21T02:58:49Z","2024-01-26T02:58:49Z","4","TRUE","West","Phone","Item Created"
"500fK000003dNchQAE","Item Created","General","Medium","2024-07-03T21:41:36Z","2024-07-15T21:41:36Z","2","TRUE","Midwest","Phone","Item Created"
"500fK000003dNciQAE","Item Created","Billing","Low","2024-04-15T20:54:59Z","2024-04-26T20:54:59Z","4","TRUE","Midwest","Email","Item Created"
"500fK000003dNcjQAE","Item Created","Technical","Medium","2024-04-18T21:03:33Z","2024-04-22T21:03:33Z","8","TRUE","Midwest","Phone","Item Created"
"500fK000003dNckQAE","Item Created","Technical","High","2024-04-05T15:46:34Z","2024-04-18T15:46:34Z","3","FALSE","Southeast","Web","Item Created"
"500fK000003dNclQAE","Item Created","Technical","High","2024-04-09T19:49:38Z","2024-04-11T19:49:38Z","4","FALSE","Midwest","Email","Item Created"
"500fK000003dNcmQAE","Item Created","Billing","Low","2024-10-11T11:04:04Z","2024-10-20T11:04:04Z","1","TRUE","Midwest","Phone","Item Created"
"500fK000003dNcnQAE","Item Created","Technical","Low","2024-02-05T10:01:58Z","2024-02-08T10:01:58Z","5","TRUE","Southeast","Phone","Item Created"
"500fK000003dNcoQAE","Item Created","General","High","2024-11-25T21:21:43Z","2024-11-29T21:21:43Z","3","TRUE","Midwest","Phone","Item Created"
"500fK000003dNcpQAE","Item Created","Billing","Low","2024-08-10T19:56:19Z","2024-08-14T19:56:19Z","3","FALSE","Midwest","Phone","Item Created"
"500fK000003dNcqQAE","Item Created","General","Low","2024-05-10T15:40:26Z","2024-05-20T15:40:26Z","4","FALSE","Midwest","Phone","Item Created"
"500fK000003dNcrQAE","Item Created","Billing","Low","2024-10-10T22:13:49Z","2024-10-12T22:13:49Z","8","FALSE","Midwest","Phone","Item Created"
"500fK000003dNcsQAE","Item Created","General","High","2024-03-19T04:11:39Z","2024-03-22T04:11:39Z","8","TRUE","Northeast","Phone","Item Created"
"500fK000003dNctQAE","Item Created","Billing","High","2024-09-04T07:35:29Z","2024-09-06T07:35:29Z","8","TRUE","Midwest","Phone","Item Created"
"500fK000003dNcuQAE","Item Created","General","Low","2024-06-18T05:55:22Z","2024-06-28T05:55:22Z","9","FALSE","Midwest","Phone","Item Created"
"500fK000003dNcvQAE","Item Created","General","Low","2024-12-16T02:46:20Z","2024-12-18T02:46:20Z","9","TRUE","Southwest","Phone","Item Created"
"500fK000003dNcwQAE","Item Created","Billing","Low","2024-09-26T02:59:44Z","2024-10-02T02:59:44Z","4","TRUE","Midwest","Email","Item Created"
"500fK000003dNcxQAE","Item Created","Billing","Low","2024-02-05T08:38:13Z","2024-02-15T08:38:13Z","1","TRUE","Southwest","Phone","Item Created"
"500fK000003dNcyQAE","Item Created","Billing","Medium","2024-05-13T08:49:30Z","2024-05-18T08:49:30Z","2","TRUE","Southeast","Phone","Item Created"
"500fK000003dNczQAE","Item Created","General","Low","2024-02-01T04:24:52Z","2024-02-03T04:24:52Z","4","FALSE","Midwest","Phone","Item Created"
"500fK000003dNd0QAE","Item Created","Billing","Low","2024-12-29T16:30:02Z","2025-01-02T16:30:02Z","9","FALSE","Southeast","Phone","Item Created"
"500fK000003dNd1QAE","Item Created","Billing","Medium","2024-03-31T05:44:35Z","2024-04-07T05:44:35Z","8","TRUE","Southeast","Phone","Item Created"
"500fK000003dNd2QAE","Item Created","Billing","Medium","2024-12-18T19:35:25Z","2024-12-20T19:35:25Z","10","TRUE","Southwest","Phone","Item Created"
"500fK000003dNd3QAE","Item Created","General","Low","2024-05-13T20:57:15Z","2024-05-14T20:57:15Z","8","TRUE","Midwest","Phone","Item Created"
"500fK000003dNd4QAE","Item Created","Technical","Low","2024-02-15T12:39:19Z","2024-02-19T12:39:19Z","2","TRUE","Midwest","Phone","Item Created"
"500fK000003dNd5QAE","Item Created","Technical","Low","2024-04-18T17:26:02Z","2024-04-22T17:26:02Z","7","TRUE","Midwest","Email","Item Created"
"500fK000003dNd6QAE","Item Created","Billing","Low","2024-08-05T05:52:11Z","2024-08-17T05:52:11Z","5","TRUE","Midwest","Phone","Item Created"
